,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
3496,9z3eb67r3ZWs4KOlSP9rSA,Chandelier Meditaranean Restaurant,2980 St Rose Pkwy,Henderson,NV,89052,36.0053075,-115.1177757,4.0,6,0,"{'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""'casual'"", 'GoodForKids': 'False', 'BusinessAcceptsCreditCards': 'True', 'BYOBCorkage': ""'yes_corkage'"", 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Nightlife, Lounges, Bars, Pakistani, Mediterranean, Middle Eastern, Restaurants, Greek, Indian","{'Monday': '11:0-1:0', 'Tuesday': '11:0-1:0', 'Wednesday': '11:0-1:0', 'Thursday': '11:0-1:0', 'Friday': '11:0-3:0', 'Saturday': '11:0-3:0', 'Sunday': '11:0-1:0'}"
3497,CDkuf2sPia8t36sahkiz9g,Crown Liquor,"5695 E Charleston Blvd, Ste 137",Las Vegas,NV,89169,36.1588259,-115.0499817,2.5,3,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'False', 'BikeParking': 'True', 'Caters': 'False'}","Beer, Wine & Spirits, Convenience Stores, Food","{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:0-22:0'}"
3498,RDAPji7V9h9LA973KZaHJw,Ganjika House,186 Main Street S,Brampton,ON,L6W 2E2,43.6764080719,-79.7464631125,4.0,4,1,,"Shopping, Cannabis Dispensaries","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-22:30', 'Friday': '10:0-22:30', 'Saturday': '10:0-22:30', 'Sunday': '10:0-17:30'}"
3499,5S5KpaAD6G1HWgYw7l5EHw,Soho Dental,"147 Spadina Avenue, Unit 104",Toronto,ON,M5V 2L7,43.647981,-79.395712,4.5,11,1,"{'ByAppointmentOnly': 'True', 'AcceptsInsurance': 'True', 'WiFi': ""u'no'""}","General Dentistry, Health & Medical, Endodontists, Cosmetic Dentists, Dentists","{'Monday': '0:0-0:0', 'Tuesday': '11:0-19:0', 'Wednesday': '9:0-17:0', 'Thursday': '11:0-19:0', 'Friday': '9:0-17:0', 'Saturday': '10:0-14:0'}"
3500,Pfi812k1E6TMnC1NRzH3Pg,Orange Sky,9800 E Talking Stick Way,Scottsdale,AZ,85256,33.540285939,-111.8694414641,4.0,679,1,"{'GoodForKids': 'False', 'BikeParking': 'False', 'RestaurantsAttire': ""u'dressy'"", 'WiFi': ""u'paid'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}"", 'RestaurantsTakeOut': 'False', 'RestaurantsReservations': 'True', 'RestaurantsDelivery': 'False', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'full_bar'"", 'OutdoorSeating': 'True', 'Caters': 'False', 'NoiseLevel': ""u'average'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': True, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': True, 'classy': True, 'casual': False}"", 'RestaurantsPriceRange2': '3', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'HasTV': 'False', 'DogsAllowed': 'False', 'RestaurantsGoodForGroups': 'True'}","Seafood, Steakhouses, Restaurants, American (New)","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-23:0', 'Saturday': '17:0-23:0', 'Sunday': '17:0-22:0'}"
3501,V7gMKKNBgXcsKb-zC2a3Ag,San Montego Luxury Apartments,6745 E Superstition Springs Blvd,Mesa,AZ,85206,33.3842929,-111.6882724,2.0,3,1,,"Home Services, Apartments, Real Estate","{'Monday': '9:0-18:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '10:0-17:0', 'Sunday': '13:0-17:0'}"
3502,yhTRlXGTYgwlRGu7w4G4UA,Nike,"220 Yonge Street, Suite A038A",Toronto,ON,M5B 2H1,43.6539945371,-79.3806536847,2.5,7,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'BikeParking': 'True'}","Sporting Goods, Fashion, Shoe Stores, Sports Wear, Shopping","{'Monday': '10:0-21:30', 'Tuesday': '10:0-21:30', 'Wednesday': '10:0-21:30', 'Thursday': '10:0-21:30', 'Friday': '10:0-21:30', 'Saturday': '9:30-21:30', 'Sunday': '10:0-19:0'}"
3503,WiK_K3Ap2kx1_I57D0DZVw,Hyaface Laser & Cosmetic Enhancement,"1110 Sheppard Avenue E, Suite 310",North York,ON,M2K 2W2,43.770868,-79.3698509,3.5,3,1,"{'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'True'}","Hair Removal, Laser Hair Removal, Beauty & Spas, Skin Care","{'Monday': '9:30-19:30', 'Tuesday': '9:30-19:30', 'Wednesday': '9:30-19:30', 'Thursday': '9:30-19:30', 'Friday': '9:30-19:30', 'Saturday': '9:30-17:0'}"
3504,KOZwtZQCDXykE-nF6AzT-g,Famoso Neapolitan Pizzeria,125 Stewart Green SW,Calgary,AB,T3H 3C8,51.016869,-114.168888,3.5,28,1,"{'RestaurantsTableService': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BikeParking': 'True', 'Alcohol': ""u'full_bar'"", 'OutdoorSeating': 'False', 'WheelchairAccessible': 'True', 'HasTV': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'free'"", 'Caters': 'False', 'RestaurantsAttire': ""'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'True', 'GoodForKids': 'True', 'RestaurantsDelivery': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}""}","Salad, Pizza, Restaurants, Italian","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}"
3505,FIbbGwPNHxXGWSujCnCcCg,Ohio & Erie Canal Reservation,,Cuyahoga Heights,OH,44105,41.4302431776,-81.6595745087,5.0,19,1,"{'GoodForKids': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Hiking, Active Life, Parks","{'Monday': '6:0-23:0', 'Tuesday': '6:0-23:0', 'Wednesday': '6:0-23:0', 'Thursday': '6:0-23:0', 'Friday': '6:0-23:0', 'Saturday': '6:0-23:0', 'Sunday': '6:0-23:0'}"
3506,VO6CosIaGvz1bDPnE7kucQ,Greenway Smoke,15440 N 35th Ave,Phoenix,AZ,85053,33.6266013,-112.1343544,1.5,3,1,,"Shopping, Tobacco Shops, Vape Shops","{'Monday': '8:30-22:0', 'Tuesday': '8:30-22:0', 'Wednesday': '8:30-22:0', 'Thursday': '8:30-22:0', 'Friday': '8:30-23:0', 'Saturday': '8:30-23:0', 'Sunday': '8:30-22:0'}"
3507,8ovwNH9wXDzaCuHG9TyOOw,Pittsburgerz Smokehouse,415 Noblestown Rd,Carnegie,PA,15106,40.413224,-80.074625,3.0,11,1,"{'RestaurantsAttire': ""'casual'"", 'BikeParking': 'False', 'HasTV': 'True', 'GoodForDancing': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'True', 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'WheelchairAccessible': 'True', 'GoodForKids': 'False', 'BusinessAcceptsCreditCards': 'True'}","Restaurants, Barbeque, Bars, Nightlife, Smokehouse, Sports Bars, Food","{'Monday': '15:0-2:0', 'Tuesday': '15:0-2:0', 'Wednesday': '15:0-2:0', 'Thursday': '15:0-2:0', 'Friday': '11:0-2:0', 'Saturday': '15:0-2:0'}"
3508,TRk4mxXIxkUDdVXJzwf8MQ,North Phoenix Campground,2550 W Louise Dr,Phoenix,AZ,85027,33.686014,-112.1144,2.0,4,0,,"Hotels & Travel, Campgrounds",
3509,JP31cNY-5Q1zrjNpczophw,Broadway Tire & Auto,409 Okeeffe Ave,Sun Prairie,WI,53590,43.1748941,-89.244764,1.0,3,1,,"Tires, Automotive, Auto Repair","{'Monday': '8:0-18:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-18:0'}"
3510,3BLCQLBwKU3glnfmTDjcdw,Talk Nail and Spa,6534 W Indian School Rd,Phoenix,AZ,85033,33.4950006347,-112.2017414537,3.0,53,1,"{'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'average'""}","Nail Salons, Beauty & Spas","{'Monday': '9:30-19:0', 'Tuesday': '9:30-19:0', 'Wednesday': '9:30-19:0', 'Thursday': '9:30-19:0', 'Friday': '9:30-19:0', 'Saturday': '9:30-17:0', 'Sunday': '11:0-17:0'}"
3511,WcDy-Y6zBCJQAp3HqaN9GQ,Pure Med Spa,"1920 Yonge St, Ste 107",Toronto,ON,M4S 1Z3,43.6985054,-79.3968124,1.5,5,0,"{'ByAppointmentOnly': 'True', 'RestaurantsPriceRange2': '3', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Laser Hair Removal, Hair Removal, Beauty & Spas",
3512,ZRe6BhnPVGGbJRQqQyhAqw,CC's Landscaping,,Mayfield Heights,OH,44124,41.5192189,-81.457896,2.5,3,1,{'BusinessAcceptsCreditCards': 'True'},"Landscape Architects, Home & Garden, Home Services, Shopping, Landscaping, Tree Services, Gardeners","{'Monday': '6:0-20:0', 'Tuesday': '6:0-20:0', 'Wednesday': '6:0-20:0', 'Thursday': '6:0-20:0', 'Friday': '7:0-18:0', 'Saturday': '8:0-15:0', 'Sunday': '8:0-15:0'}"
3513,KFcYZCURuIxTNhTzOiO4sQ,Men's Wearhouse,1000 Ross Park Mall Dr,Pittsburgh,PA,15237,40.542,-80.007962,3.5,7,1,{'BusinessAcceptsCreditCards': 'True'},"Shoe Stores, Accessories, Fashion, Formal Wear, Restaurants, Shopping, Men's Clothing, Bespoke Clothing, Plus Size Fashion","{'Monday': '9:0-22:0', 'Tuesday': '9:0-22:0', 'Wednesday': '9:0-22:0', 'Thursday': '9:0-22:0', 'Friday': '9:0-22:0', 'Saturday': '9:0-22:0', 'Sunday': '10:0-19:0'}"
3514,5uvf3QpmrdU2aiqmF4278A,Bob Evans,1813 N Neil St,Champaign,IL,61820,40.1375355954,-88.2444405556,2.5,44,1,"{'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'Alcohol': ""u'none'"", 'WiFi': ""'free'"", 'RestaurantsReservations': 'False', 'HasTV': 'True', 'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'True', 'Ambience': ""{'touristy': None, 'hipster': False, 'romantic': None, 'divey': False, 'intimate': None, 'trendy': None, 'upscale': None, 'classy': None, 'casual': True}"", 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': None, 'dinner': False, 'brunch': True, 'breakfast': True}""}","American (Traditional), Hotels & Travel, Bed & Breakfast, Comfort Food, Breakfast & Brunch, Salad, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '6:0-21:0', 'Wednesday': '6:0-21:0', 'Thursday': '6:0-21:0', 'Friday': '6:0-21:0', 'Saturday': '6:0-21:0', 'Sunday': '6:0-21:0'}"
3515,6kRi4YScqY1iK37Xmy2FpQ,Philly Steak & Wings,"1450 W Southern Ave, Ste A",Mesa,AZ,85202,33.393892,-111.863257,4.0,116,1,"{'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Caters': 'True', 'HasTV': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsDelivery': 'True', 'BikeParking': 'True', 'OutdoorSeating': 'True', 'Alcohol': ""u'none'"", 'WiFi': ""u'free'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'DriveThru': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'NoiseLevel': ""u'quiet'""}","Fast Food, Sandwiches, Steakhouses, Chicken Wings, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '10:30-20:0', 'Wednesday': '10:30-20:0', 'Thursday': '10:30-20:0', 'Friday': '10:30-20:0', 'Saturday': '11:0-20:0'}"
3516,DhVHDSnPwAXpaXjYV-thng,Koster's Cash Loans,9340 S Eastern Ave,Las Vegas,NV,89123,36.0189571,-115.1180897,2.5,3,1,,,
3517,-AMDAW2MTKvNo51U59oMXw,Discount Cleaners,"1730 E Elliot Rd, Ste 9",Tempe,AZ,85284,33.3505783,-111.9124243,3.5,15,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True'}","Dry Cleaning & Laundry, Local Services, Laundry Services",
3518,Vt6lxxjACsAF3X7REAxA-Q,Lacoste Boutique Scottsdale,7014 E Camelback Rd,Scottsdale,AZ,85251,33.5036822,-111.9293812,2.0,5,1,"{'BusinessParking': 'None', 'RestaurantsPriceRange2': '3', 'BusinessAcceptsCreditCards': 'True'}","Department Stores, Shopping, Fashion","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '11:0-18:0'}"
3519,_JV_2YiaCoJCwuuWaFpZCw,Jiffy Lube,4846 McKnight Road,Pittsburgh,PA,15237,40.5288674,-80.0074403,3.5,16,1,{'BusinessAcceptsCreditCards': 'True'},"Oil Change Stations, Automotive, Smog Check Stations, Auto Repair","{'Monday': '8:0-19:0', 'Tuesday': '8:0-19:0', 'Wednesday': '8:0-19:0', 'Thursday': '8:0-19:0', 'Friday': '8:0-19:0', 'Saturday': '8:0-18:0', 'Sunday': '9:0-17:0'}"
3520,LOWFcmyPnNCa31PYSNFdlw,I Love Pies,34912 Ridge Rd,Willoughby,OH,44094,41.6074881,-81.4388923,2.5,3,0,,"Food Tours, Desserts, Bakeries, Food, Hotels & Travel, Tours","{'Monday': '7:0-14:0', 'Tuesday': '7:0-17:0', 'Wednesday': '7:0-17:0', 'Thursday': '7:0-17:0', 'Friday': '7:0-17:0', 'Saturday': '8:0-15:0'}"
3521,luKpefdgZDtHnmmOJ_ravQ,Lucinos Pizza,3421 E Tropicana Ave,Las Vegas,NV,89121,36.099367,-115.1000216,4.5,6,1,"{'HasTV': 'True', 'OutdoorSeating': 'False', 'BYOB': 'True', 'Corkage': 'False', 'Alcohol': ""u'none'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'True', 'HappyHour': 'False', 'Caters': 'True', 'BikeParking': 'True', 'Ambience': ""{'touristy': None, 'hipster': None, 'romantic': None, 'divey': None, 'intimate': None, 'trendy': None, 'upscale': False, 'classy': None, 'casual': True}"", 'WiFi': ""u'no'"", 'RestaurantsTableService': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True'}","Restaurants, Pizza","{'Monday': '0:0-0:0', 'Tuesday': '11:0-0:30', 'Wednesday': '11:0-0:30', 'Thursday': '11:0-0:30', 'Friday': '11:0-0:30', 'Saturday': '11:0-0:30', 'Sunday': '11:0-0:30'}"
3522,8a_g4N-Td0BOWwjivzqHTg,West Valley Imaging,3025 S Rainbow Blvd,Las Vegas,NV,89146,36.134637,-115.24359,4.0,55,0,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False'}","Health & Medical, Radiologists, Diagnostic Imaging, Medical Centers, Doctors, Diagnostic Services","{'Monday': '0:0-0:0', 'Tuesday': '7:0-17:0', 'Wednesday': '7:0-17:0', 'Thursday': '7:0-17:0', 'Friday': '7:0-17:0'}"
3523,mv_J_UsHqy9CgwWqqqoMWQ,944 Media,4237 N Craftsman Ct,Scottsdale,AZ,85251,33.497311,-111.9274601,3.0,10,0,,"Print Media, Mass Media",
3524,IqptawZEwei9CqtV1cRsgg,Marco's Pizza,9981 Vail Dr,Twinsburg,OH,44087,41.3400851,-81.4358601,2.5,6,1,,"Food Delivery Services, Pizza, Food, Restaurants","{'Monday': '11:0-23:30', 'Tuesday': '11:0-23:30', 'Wednesday': '11:0-23:30', 'Thursday': '11:0-23:30', 'Friday': '11:0-0:30', 'Saturday': '11:0-0:30', 'Sunday': '11:0-23:0'}"
3525,EWBZ3fBADD0iOxWG8-Zsaw,Budget Rent-A-Car - Chandler,2950 S Alma School Rd,Chandler,AZ,85286,33.2625263,-111.8594203,3.5,10,1,,"Car Rental, Hotels & Travel",
3526,C2dEe9kUrYu_9ZFGp8Ra-w,Alliance Home Loans - Kierland Branch,"14635 N Kierland Blvd, Ste 120",Scottsdale,AZ,85254,33.6203373,-111.9306207,5.0,3,1,"{'ByAppointmentOnly': 'False', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'False'}","Mortgage Brokers, Real Estate, Home Services","{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0'}"
3527,DbH0HRKw0FwY8WGL0WI_uw,Thunderbird Plumbing,,Glendale,AZ,85301,33.5349253,-112.1847509,5.0,6,1,{'BusinessAcceptsCreditCards': 'True'},"Plumbing, Home Services",
3528,m43Tv_YViBEZfykNyUD6zQ,Home Instead Senior Care,"5780 Timberlea Blvd, Ste 203",Mississauga,ON,L4W 4W8,43.6405475495,-79.649848938,5.0,3,1,"{'ByAppointmentOnly': 'False', 'WiFi': ""u'free'""}","Home Health Care, Health & Medical","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
3529,3j7QkwG6JwMNNsbcGt0dTw,Seven Sins Tattoo,4309 W Tompkins Ave,Las Vegas,NV,89103,36.1045624,-115.1978153,5.0,8,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'True', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'False', 'BikeParking': 'True', 'WheelchairAccessible': 'True'}","Permanent Makeup, Beauty & Spas, Tattoo","{'Monday': '17:0-23:0', 'Tuesday': '15:0-23:0', 'Thursday': '15:0-23:0', 'Friday': '17:0-0:0', 'Saturday': '17:0-0:0', 'Sunday': '15:0-23:0'}"
3530,G_jCGase5vcu1qyxpkoreQ,Registry @ South Trail Crossing,66-4307 130th Avenue SE,Calgary,AB,T2Z 3V8,50.929316,-113.972181,3.0,8,1,{'BusinessAcceptsCreditCards': 'True'},"Professional Services, Registration Services, Automotive","{'Monday': '9:0-18:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-16:0'}"
3531,W6eEktbAq0nRvSmVFpzrwQ,Ameritek Industries,5880 South Pecos Rd,Las Vegas,NV,89120,36.0829286989,-115.1004350526,4.0,4,1,"{'BusinessAcceptsCreditCards': 'False', 'BusinessAcceptsBitcoin': 'False', 'ByAppointmentOnly': 'True'}","Nutritionists, Health & Medical, Plumbing, Food, Contractors, Water Purification Services, Home Services",
3532,pmHeun1OskW8-IxmE2LeDw,Prince of Peace Catholic Church,5485 E Charleston Blvd,Las Vegas,NV,89142,36.1588255,-115.054986,3.0,4,1,,"Religious Organizations, Churches",
3533,da_QOspls2XoU5AZ6QNcww,Rubio's,"2320 E Baseline Rd, Ste 150",Phoenix,AZ,85042,33.3793267053,-112.0308799454,4.0,75,1,"{'Caters': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'beer_and_wine'"", 'GoodForKids': 'True', 'OutdoorSeating': 'True', 'RestaurantsReservations': 'False', 'WiFi': ""'no'"", 'BikeParking': 'True', 'RestaurantsAttire': ""u'casual'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'NoiseLevel': ""'average'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'True', 'HasTV': 'True'}","Salad, Seafood, Event Planning & Services, Restaurants, Mexican, Caterers","{'Monday': '10:30-21:0', 'Tuesday': '10:30-21:0', 'Wednesday': '10:30-21:0', 'Thursday': '10:30-21:0', 'Friday': '10:30-21:0', 'Saturday': '10:30-21:0', 'Sunday': '11:0-20:0'}"
3534,j84mrl1I2c6mU4ltS3ofGQ,Omelet House,4680 S Maryland Pkwy,Las Vegas,NV,89119,36.104474,-115.136561,3.5,9,0,"{'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""u'none'"", 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""'casual'""}","Restaurants, Sandwiches, Coffee & Tea, Breakfast & Brunch, Food, American (Traditional), Burgers",
3535,IK71t8Do5-XEgLmjEdVNnA,Shand Thai,261 Rue des Anges,Oka,QC,J0N 1E0,45.4610002695,-74.095037654,3.0,4,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsGoodForGroups': 'False', 'RestaurantsDelivery': 'False', 'HasTV': 'False', 'WheelchairAccessible': 'True', 'OutdoorSeating': 'True', 'RestaurantsReservations': 'True', 'GoodForKids': 'True', 'WiFi': ""u'no'"", 'RestaurantsTakeOut': 'True', 'RestaurantsTableService': 'True', 'Caters': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}""}","Restaurants, Thai","{'Monday': '16:0-21:30', 'Thursday': '16:0-21:30', 'Friday': '16:0-22:30', 'Saturday': '16:0-22:30', 'Sunday': '16:0-21:30'}"
3536,iAhv21whBCH7FjwCC2WyuQ,Mabel Murphy's,7018 E Main St,Scottsdale,AZ,85251,33.493181,-111.9297091,2.5,3,0,,Restaurants,
3537,-TmaalmT0loG9S3P-DrnXg,Sun Life Center For Women,"655 S Dobson Rd, Ste 201",Chandler,AZ,85224,33.2944926,-111.875033,4.5,6,1,,"Obstetricians & Gynecologists, Doctors, Lactation Services, Health & Medical",
3538,RAvuVXV0z6yyAJOilRfcsA,Bed Bath & Beyond,2793 S Market St,Gilbert,AZ,85296,33.2990784,-111.7417546,3.5,22,1,"{'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True'}","Home & Garden, Sporting Goods, Home Decor, Outdoor Gear, Shopping, Kitchen & Bath","{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '10:0-19:0'}"
3539,tNJBD6CleWS821Y024GTqw,The Greek Point,"8601 Warden Avenue, Unit 22",Markham,ON,L3R 0B5,43.857902,-79.332164,2.5,20,0,"{'OutdoorSeating': 'False', 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'no'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'Alcohol': ""u'none'"", 'GoodForKids': 'True', 'RestaurantsDelivery': 'True', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'average'"", 'Caters': 'True', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1'}","Greek, Restaurants",
3540,ZlawsiLj7EvmSY2rdBmEtQ,Brampton City Hall,2 Wellington Street W,Brampton,ON,L6Y 4R2,43.6849648,-79.7596396,4.5,5,1,,"Landmarks & Historical Buildings, Public Services & Government",
